 XYZ	date	basin	area	DL1	DL2	DL3	DL4	NA	P1	P2	P3	PE
34372NorvegienneAvalSS3Pool1.A3.P1T1T25974334533630	07/02/1994	Norvegienne	1280	9	4	NA	NA	NA	NA	NA	NA	NA
34374Norvegienne1SS3Pool3.B3.T7T6.1SS35973374533754	09/02/1994	Norvegienne	440	1	1	NA	NA	NA	NA	NA	NA	NA
34374NorvegienneAvalSS5Platpeuprofond.petitrapideaudebut5973584533626	09/02/1994	Norvegienne	570	1	1	NA	NA	NA	NA	NA	NA	NA
34374NorvegienneAvalSS6Pool2.A65973184533656	09/02/1994	Norvegienne	625	41	4	NA	NA	NA	NA	NA	NA	NA
34374NorvegienneAvalSS7Petitrapide.sous-berge5973004533697	09/02/1994	Norvegienne	219	11	4	NA	NA	NA	NA	NA	NA	NA
34375Norvegienne1SS4Pool3.B4.T3T5.1SS45973454533785	10/02/1994	Norvegienne	547	19	2	NA	NA	NA	NA	NA	NA	NA
34375Norvegienne1SS5B55973534533820	10/02/1994	Norvegienne	265	25	4	NA	NA	NA	NA	NA	NA	NA
34376Norvegienne1SS10B10.pool4.PIR1-45972634533873	11/02/1994	Norvegienne	346	34	5	NA	NA	NA	NA	NA	NA	NA
34376Norvegienne1SS11(1/2aval)AvalB11(I5duPIR1)5972164533879	11/02/1994	Norvegienne	375	23	4	NA	NA	NA	NA	NA	NA	NA
34376Norvegienne1SS7Radier.B7(I1Pir1)5973274533875	11/02/1994	Norvegienne	279	1	1	NA	NA	NA	NA	NA	NA	NA
34376Norvegienne1SS8B8(I2Pir1)5973024533869	11/02/1994	Norvegienne	298	3	1	NA	NA	NA	NA	NA	NA	NA
34376Norvegienne1SS9B9(I3Pir1)5972864533868	11/02/1994	Norvegienne	262	5	1	NA	NA	NA	NA	NA	NA	NA
34377Norvegienne1SS11(1/2amont)AtB11.pool5.PIR1-65972164533879	12/02/1994	Norvegienne	375	80	17	NA	NA	NA	NA	NA	NA	NA
34377Norvegienne1SS12B12.PIR1-75972104533926	12/02/1994	Norvegienne	82	1	1	NA	NA	NA	NA	NA	NA	NA
34377Norvegienne2SS10Pool7.C105972904534188	12/02/1994	Norvegienne	875	60	14	NA	NA	NA	NA	NA	NA	NA
34377Norvegienne2SS13AtPIR2-13.14T4-T6.C135973434534237	12/02/1994	Norvegienne	402	5	4	NA	NA	NA	NA	NA	NA	NA
34377Norvegienne2SS7Pool6.C75973224534096	12/02/1994	Norvegienne	51	84	8	NA	NA	NA	NA	NA	NA	NA
34378Norvegienne2SS14avalPIR2-13.14T1-T3.C14Aval5973864534262	13/02/1994	Norvegienne	603	17	3	NA	NA	NA	NA	NA	NA	NA
34379Norvegienne2SS21Pool8.C215972494534391	14/02/1994	Norvegienne	1163	71	10	NA	NA	NA	NA	NA	NA	NA
34379Norvegienne3SS8Pool105972574534663	14/02/1994	Norvegienne	287	NA	NA	NA	NA	NA	NA	NA	NA	1
34380Norvegienne3SS3amontPIR3-3>Frayere.D3At5972824534496	15/02/1994	Norvegienne	233	1	1	NA	NA	NA	NA	NA	NA	NA
34380Norvegienne3SS4amontOriginalsecteur3-4.PIR2-15972994534531	15/02/1994	Norvegienne	150	1	1	NA	NA	NA	NA	NA	NA	NA
34380Norvegienne3SS4avalPIR3-4nonfrayere.D4Av5972994534531	15/02/1994	Norvegienne	150	1	1	NA	NA	NA	NA	NA	NA	NA
34380NorvegienneP9Pool9.PIR2-25973134534572	15/02/1994	Norvegienne	211	18	11	NA	NA	NA	NA	NA	NA	NA
34381Norvegienne3SS6amontPIR2-45973024534596	16/02/1994	Norvegienne	188	26	5	NA	NA	NA	NA	NA	NA	NA
34381Norvegienne3SS6avalPIR2-3.amontpool95973024534596	16/02/1994	Norvegienne	188	21	2	NA	NA	NA	NA	NA	NA	NA
34381Norvegienne3SS7amontS6Plat.PIR2-65972714534638	16/02/1994	Norvegienne	150	5	1	NA	NA	NA	NA	NA	NA	NA
34381Norvegienne3SS7avalPIR2-55972714534638	16/02/1994	Norvegienne	150	11	4	NA	NA	NA	NA	NA	NA	NA
34381Norvegienne3SS8Pool10.PIR2-75972574534663	16/02/1994	Norvegienne	287	70	18	NA	NA	NA	NA	NA	NA	NA
34382Norvegienne3SS10amontPool11.D10At5972014534634	17/02/1994	Norvegienne	369	25	4	NA	NA	NA	NA	NA	NA	NA
34382Norvegienne3SS10aval3-10.D10Al5972014534634	17/02/1994	Norvegienne	369	1	1	NA	NA	NA	NA	NA	NA	NA
34382Norvegienne3SS14Pool12.D14-2T3-T65970784534630	17/02/1994	Norvegienne	301	40	9	NA	NA	NA	NA	NA	NA	NA
34382Norvegienne3SS9amontS9Radier.PIR2-95972284534667	17/02/1994	Norvegienne	202	8	2	NA	NA	NA	NA	NA	NA	NA
34382Norvegienne3SS9avalS8Rapide.PIR2-85972284534667	17/02/1994	Norvegienne	202	27	10	NA	NA	NA	NA	NA	NA	NA
34384ArmorSS1DeversoirduLacd'Argoat5523274519316	19/02/1994	Armor	NA	2	0	NA	NA	NA	NA	NA	NA	NA
34384ArmorSS1DeversoirduLacd'Enfer.avalcascades5513434518541	19/02/1994	Armor	NA	0	1	NA	NA	NA	NA	NA	NA	NA
34384ArmorSS2DeversoirduLacd'Argoat5523274519316	19/02/1994	Armor	NA	1	0	NA	NA	NA	NA	NA	NA	NA
34388Norvegienne3SS13amontD13-2T1-T3.secteurIII13-2-T1-T35971304534616	23/02/1994	Norvegienne	272	1	1	NA	NA	NA	NA	NA	NA	NA
34388Norvegienne3SS13avalD13-1.transectT4aT6duPIR3-13.Secteur313.1.T4T65971304534616	23/02/1994	Norvegienne	272	3	1	NA	NA	NA	NA	NA	NA	NA
34388Norvegienne3SS14Droit.pool12T1T25970784534630	23/02/1994	Norvegienne	100	3	2	NA	NA	NA	NA	NA	NA	NA
34388Norvegienne3SS14Gauche.pool12T1T25970784534630	23/02/1994	Norvegienne	100	1	1	NA	NA	NA	NA	NA	NA	NA
34388Norvegienne3SS14Pool12.D14-1.T75970784534630	23/02/1994	Norvegienne	100	3	1	NA	NA	NA	NA	NA	NA	NA
34388Norvegienne3SS17Secteur3-17.D175970494534730	23/02/1994	Norvegienne	112	4	1	NA	NA	NA	NA	NA	NA	NA
34389Norvegienne3SS19Pool13.D19-1.T4aT125971004534778	24/02/1994	Norvegienne	372	77	22	NA	NA	NA	NA	NA	NA	NA
34389Norvegienne3SS19Pool13.D19-2.T35971004534778	24/02/1994	Norvegienne	372	60	12	NA	NA	NA	NA	NA	NA	NA
34389Norvegienne3SS20D20.P13.T1-T2(3-20)5971014534789	24/02/1994	Norvegienne	359	43	5	NA	NA	NA	NA	NA	NA	NA
34389NorvegiennePIR3PIR35973484533794	24/02/1994	Norvegienne	NA	47	8	NA	NA	NA	NA	NA	NA	NA
34389Studer10.1DeversoirLac15730854542285	24/02/1994	Studer	186	11	3	NA	NA	NA	NA	NA	NA	NA
34389Studer10.2DeversoirLac15730934542281	24/02/1994	Studer	441	16	10	NA	NA	NA	NA	NA	NA	NA
34389Studer11.1Deversoirlac1.pool7(ex5).11.15731034542241	24/02/1994	Studer	179	13	7	NA	NA	NA	NA	NA	NA	NA
34389Studer11.2Deversoirlac1.amontpool6(ex5).11.25731064542221	24/02/1994	Studer	69	4	0	NA	NA	NA	NA	NA	NA	NA
34389Studer12.1DeversoirLac15731384542196	24/02/1994	Studer	308	6	1	NA	NA	NA	NA	NA	NA	NA
34389Studer13DeversoirLac1.pool6.secteur135731554542169	24/02/1994	Studer	129	11	4	NA	NA	NA	NA	NA	NA	NA
36889Armor1SS1DeversoirduLacd'Argoat.station1.sous-secteuraval(rapideavecblocs)5523484519164	29/12/2000	Armor	NA	16	9	NA	NA	NA	NA	NA	NA	NA
36890ArmorNADeversoirduLacd'Enfer.limiteamont5508234518254	30/12/2000	Armor	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
36895Chateau1Limiteamontcolonisation(cascade).justeamontconfluentavecruisseaurivegauchepeuple5819374542890	04/01/2001	Chateau	NA	7	6	1	NA	NA	NA	NA	NA	NA
36899Chateau2Avalgorges5824384542073	08/01/2001	Chateau	NA	26	11	NA	NA	NA	NA	NA	NA	NA
36900Chateau3500menamontduconfluentaveclarivieredelagrandecascade5826564541055	09/01/2001	Chateau	464	41	12	NA	NA	NA	NA	NA	NA	NA
36900Chateau4Zonedemeandresenavaldelagrandecascade5838604539653	09/01/2001	Chateau	523	6	1	NA	NA	NA	NA	NA	NA	NA
36905Norvegienne1SS11Pool5jusqu'alimiteentresecteurs1et25972164533879	14/01/2001	Norvegienne	751	42	15	NA	NA	NA	NA	NA	NA	NA
36905Norvegienne1SS12Station1.radier.1/2longueurdu2-1(depuislesfersabetonlimiteaval2)5972104533926	14/01/2001	Norvegienne	82	1	0	0	NA	NA	NA	NA	NA	NA
36906Norvegienne2Radierjusteavantpool8(1/2long)5972544534392	15/01/2001	Norvegienne	NA	0	1	NA	NA	NA	NA	NA	NA	NA
36906Norvegienne2SS21Pool8jusqu'afinpetitruisseaurivedroite.secteur25972494534391	15/01/2001	Norvegienne	1163	97	54	NA	NA	NA	NA	NA	NA	NA
36911Norvegienne2SS24Ruisseaurivegauche.avalpool85973524534429	20/01/2001	Norvegienne	750	46	12	NA	NA	NA	NA	NA	NA	NA
36915Norvegienne5PIR3(partie)5965144535761	24/01/2001	Norvegienne	NA	3	3	1	NA	NA	NA	NA	NA	NA
36915Norvegienne6Grosblocsadossesauntalusmorainiquerivegauche5954914538216	24/01/2001	Norvegienne	NA	12	4	NA	NA	NA	NA	NA	NA	NA
36915Norvegienne7Immensesouillerivedroite5932434539559	24/01/2001	Norvegienne	NA	12	4	NA	NA	NA	NA	NA	NA	NA
36916Norvegienne4Justeenamontduconfluentruisseau(station3)5956074537668	25/01/2001	Norvegienne	NA	13	1	NA	NA	NA	NA	NA	NA	NA
36920Albatros1Aval+amontstation16007014533020	29/01/2001	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	11
36920Albatros1Poolavecsous-bergeprofondeenrivegauche6007014533020	29/01/2001	Albatros	NA	40	17	10	NA	NA	NA	NA	NA	NA
36922Albatros3Surlamoitiedelalargeurcoterivegauche6010274534525	31/01/2001	Albatros	NA	19	1	NA	NA	NA	NA	NA	NA	NA
36923Albatros4Petitscourants.Blocs.caillouxgrossiers.pierresgrosses.Trouautourd'unblocde0.5m5995964537047	01/02/2001	Albatros	NA	7	4	NA	NA	NA	NA	NA	NA	NA
36923Albatros5Rocher.blocs.caillouxfins.pierresgrosses;accessoirementsablefin(trescolmate)5957414539899	01/02/2001	Albatros	NA	15	3	NA	NA	NA	NA	NA	NA	NA
36925Bungay1Bungay.avalcascade.amontetang6053084533281	03/02/2001	Bungay	NA	47	1	NA	NA	NA	NA	NA	NA	NA
36926Bungay2Bungay.amontcascadeetavald'unlac(100m)6039084533955	04/02/2001	Bungay	NA	18	2	NA	NA	NA	NA	NA	NA	NA
36934Manchots1Prescabane6114674546138	12/02/2001	Manchots	NA	86	40	NA	NA	NA	NA	NA	NA	NA
36935Manchots2600menamontdelacabane6108484545992	13/02/2001	Manchots	NA	38	5	NA	NA	NA	NA	NA	NA	NA
36935Manchots3Affluentrivegauche6081084545113	13/02/2001	Manchots	NA	57	5	NA	NA	NA	NA	NA	NA	NA
36935Manchots4Amontdelaconfluenceavecleruisseaurivegauche6080934544703	13/02/2001	Manchots	NA	14	7	NA	NA	NA	NA	NA	NA	NA
36939EstNARiviereduVolcan.secteuravalcascade6023164552690	17/02/2001	Est	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
36939EstV1RiviereduVolcan.station16023614552793	17/02/2001	Est	NA	44	6	NA	NA	NA	NA	NA	NA	NA
36940EstV2RiviereduVolcan.environ500mamontcascade.apresbarresrocheuses6019764552243	18/02/2001	Est	NA	31	3	NA	NA	NA	NA	NA	NA	NA
36942Est1Rivieredel'Est.station1.amontcascade6018564553044	20/02/2001	Est	NA	40	4	NA	NA	NA	NA	NA	NA	NA
36942Est2Rivieredel'Est.auniveaud'unegrandeile.brasrivegauche6000804553710	20/02/2001	Est	NA	11	3	NA	NA	NA	NA	NA	NA	NA
36944Est3Rivieredel'Est.enavalstation2.grandvirageverslarivedroite6005104553755	22/02/2001	Est	NA	4	0	NA	NA	NA	NA	NA	NA	NA
36945EstAFS1AffluentprincipalausudduLacMarville.sedeversedanslongestuaire.drainantgrandeprairie(?)herbeuse6091424551511	23/02/2001	Est	NA	8	0	NA	NA	NA	NA	NA	NA	NA
36945EstNAAffluentprincipalausudduLacMarville6091424551511	23/02/2001	Est	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
36952NordNARiviereduNordamont5824104550341	02/03/2001	Nord	NA	NA	NA	NA	NA	NA	NA	NA	NA	28
36957Nord1Avaldelaconfluenceavecle1erruisseaurivegauche(cascade).enamontdel'estuaire5826484551988	07/03/2001	Nord	NA	4	1	NA	NA	NA	NA	NA	NA	NA
36958Pepins1Milieudelavallee(tressouilleux.surtoutcotegauche)5852794552848	08/03/2001	Pepins	NA	38	1	NA	NA	NA	NA	NA	NA	NA
36958PepinsNAAmontStation1.pools.courantsentreblocs+platsentrebergesetroites(2m)5851534552643	08/03/2001	Pepins	NA	NA	NA	NA	NA	NA	NA	NA	NA	44
36960Cataractes1Depuisl'embouchurejusqu'aux3brasenavaldescascades5896094555021	10/03/2001	Cataractes	NA	3	2	NA	NA	NA	NA	NA	NA	51
36961Gorfous_2NAPetitvallonencaisseentretalusrecouvertsd'acaenaetbarresrocheuses5902834557124	11/03/2001	Gorfous_2	175	15	0	NA	NA	NA	NA	NA	NA	NA
36961Gorfous_2NAStation1etenvironsaval(depuisl'embouchure)etamontpourcomplementd'echantillonnage5902834557124	11/03/2001	Gorfous_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	39
36963EstAF33emeaffluentauNordduLacMarville.affluentprincipal.le3edepuislarivieredel'Est.stationa_400mdulac6058594557684	13/03/2001	Est	NA	26	0	NA	NA	NA	NA	NA	NA	34
36970Est4Rivieredel'Est.brasprincipal(median)danslaplaineenavaldelazonedescascades.4.17kmaunorddelacabanedelaButteRonde5929844549548	20/03/2001	Est	NA	17	8	NA	NA	NA	NA	NA	NA	NA
36971Est5Rivieredel'Est.branchedelacabane(2lacs+cascadeinfranchissable).environ800menavaldelacascade5942714547623	21/03/2001	Est	NA	6	1	0	NA	NA	NA	NA	NA	NA
36972Albatros6Amontbranchenord(principale)5940294542940	22/03/2001	Albatros	NA	7	1	NA	NA	NA	NA	NA	NA	NA
36973Albatros7Branchesud.1.5kmenamontconfluent5932654541998	23/03/2001	Albatros	NA	4	0	NA	NA	NA	NA	NA	NA	NA
36973Albatros8Branchesud.danssouilles.brasprincipal.enamontconfluentavecbrassecondairerivegauche5928694542272	23/03/2001	Albatros	NA	39	7	NA	NA	NA	NA	NA	NA	NA
36974Norvegienne8Amontd'ungrandtrou5903034542485	24/03/2001	Norvegienne	NA	10	2	NA	NA	NA	NA	NA	NA	NA
36977Albatros1Del'embouchurejusqu'auderniergrandpool(averifier)6007014533020	27/03/2001	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	33
36977AlbatrosNADel'embouchurejusqu'auderniergrandpool(averifier)6007014533020	27/03/2001	Albatros	NA	NA	NA	NA	NA	NA	NA	NA	NA	17
36981ChateauNARuisseauhallfusee5927104533533	31/03/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	10
36981ChateauNASouillerivedroitepresduhallfusee5930154533410	31/03/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
36981ChateauNAZoneHallFusees.sous-bergerivegauche5927704533569	31/03/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
36983ChateauNABrasrivedroite.ile5958364532688	02/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
36983ChateauNARuisseauducoude5959944534131	02/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	41
36988ChateauNAAval?5964024532499	07/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
37003ChateauNA1kmamontcabaneMarius5963174532474	22/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
37003ChateauNA1kmenamontdelacabaneMarius5945624533810	22/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37003ChateauNA2kmembouchure5958794533882	22/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
37003ChateauNAAval?5964024532499	22/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
37003ChateauNAAvalgeophy(pecheurs)5933474533722	22/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
37003ChateauNAAvalGeophy5933474533722	22/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37010ChateauNACabanedulimnigraphe(Marius)5954534534158	29/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
37010ChateauNAPoolrivedroitea2kmGeophy5929264533573	29/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
37010ChateauNASous-bergeGeophy5960994532570	29/04/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
37012AzorellaNAAzorella.Baudissin.poolcascade15544934528870	01/05/2001	Azorella	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
37027ChateauNAAval?5964024532499	16/05/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
37043AzorellaNAAzorella.Baudissin.poolcascade15544934528870	01/06/2001	Azorella	NA	NA	NA	NA	NA	NA	NA	NA	NA	13
37110ChateauNAAval?5964024532499	07/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37111ChateauNAAval?5964024532499	08/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37112ChateauNAAval?5964024532499	09/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37113ChateauNAAval?5964024532499	10/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
37115ChateauNAAval?5964024532499	12/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
37117ChateauNAAval?5964024532499	14/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37118ChateauNAAval?5964024532499	15/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
37119ChateauNAAval?5964024532499	16/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37120ChateauNAAval?5964024532499	17/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37130ChateauNAAval?5964024532499	27/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37131ChateauNAAval?5964024532499	28/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37132ChateauNAAval?5964024532499	29/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37133ChateauNAAval?5964024532499	30/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37134ChateauNAAval?5964024532499	31/08/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37135ChateauNAAval?5964024532499	01/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
37136ChateauNAAval?5964024532499	02/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
37137ChateauNAAval?5964024532499	03/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37138ChateauNAAval?5964024532499	04/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37139ChateauNAAval?5964024532499	05/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37140ChateauNAAval?5964024532499	06/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
37143ChateauNAAval?5964024532499	09/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	3
37144ChateauNAAval?5964024532499	10/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37145ChateauNAAval?5964024532499	11/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37146ChateauNAAval?5964024532499	12/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37148ChateauNAAval?5964024532499	14/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37156ChateauNAAval?5964024532499	22/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
37157ChateauNAAval?5964024532499	23/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37157NorvegienneNAAval?5981114533052	23/09/2001	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
37158ChateauNAAval?5964024532499	24/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37159ChateauNAAval?5964024532499	25/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37160ChateauNAAval?5964024532499	26/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37162ChateauNAAval?5964024532499	28/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
37163Norvegienne1SS11Pool5.poolprofond5972164533879	29/09/2001	Norvegienne	751	NA	NA	NA	NA	NA	NA	NA	NA	10
37163Norvegienne1SS3Platpeuprofond5973374533754	29/09/2001	Norvegienne	440	NA	NA	NA	NA	NA	NA	NA	NA	9
37163Norvegienne2SS21Pool8.poolprofond5972494534391	29/09/2001	Norvegienne	1163	NA	NA	NA	NA	NA	NA	NA	NA	16
37163Norvegienne3SS19Pool135971004534778	29/09/2001	Norvegienne	745	NA	NA	NA	NA	NA	NA	NA	NA	11
37163Norvegienne3SS5Pool95973084534561	29/09/2001	Norvegienne	320	NA	NA	NA	NA	NA	NA	NA	NA	6
37163NorvegiennePIR2-5S5.PIR2-55973194534100	29/09/2001	Norvegienne	NA	NA	NA	NA	NA	NA	NA	NA	NA	18
37164ChateauNAAval?5964024532499	30/09/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
37173ChateauNAAval?5964024532499	09/10/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37174ChateauNAAval?5964024532499	10/10/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37175ChateauNAAval?5964024532499	11/10/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37176ChateauNAAval?5964024532499	12/10/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37179ChateauNAAval?5964024532499	15/10/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37181ChateauNAAval?5964024532499	17/10/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37182ChateauNAAval?5964024532499	18/10/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37193ChateauNAAval?5964024532499	29/10/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	46
37200ChateauNAAval?5964024532499	05/11/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37201ChateauNAAval?5964024532499	06/11/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37202ChateauNAAval?5964024532499	07/11/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37204ChateauNAAval?5964024532499	09/11/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37216ChateauNAAval?5964024532499	21/11/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37217ChateauNAAval?5964024532499	22/11/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37218ChateauNAAval?5964024532499	23/11/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
37222ChateauNAAval?5964024532499	27/11/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37223ChateauNAAval?5964024532499	28/11/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37224ChateauNAAval?5964024532499	29/11/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37225ChateauNAAval?5964024532499	30/11/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37228ChateauNAAval?5964024532499	03/12/2001	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
37250KorrigansD4S1(2001-2002)DeversoirduLac4.secteur1.dernierelignedroiteavantlaseparationen2brasetlaBaiedel'Observatoire5636084527911	25/12/2001	Korrigans	NA	17	7	2	NA	NA	NA	NA	NA	NA
37251KorrigansD1S2DeversoirduLac1.secteur2.pool5590984530765	26/12/2001	Korrigans	191.4	19	4	NA	NA	NA	NA	NA	NA	NA
37251KorrigansD1S2DeversoirduLac1.secteur2.rapide5590984530765	26/12/2001	Korrigans	191.4	12	3	NA	NA	NA	NA	NA	NA	NA
37251KorrigansNADeversoirduLac1.entreS1etS25591044530669	26/12/2001	Korrigans	NA	NA	NA	NA	NA	NA	NA	NA	NA	27
37251KorrigansNADeversoirduLac1.rapideenamontdusecteur25590464530824	26/12/2001	Korrigans	NA	24	9	NA	NA	NA	NA	NA	NA	NA
37253KorrigansD2S1DeversoirduLac2.secteur15605234529253	28/12/2001	Korrigans	320.4	10	0	NA	NA	NA	NA	NA	NA	NA
37253KorrigansD2S2DeversoirduLac2.secteur25602364529381	28/12/2001	Korrigans	243.8	34	12	NA	NA	NA	NA	NA	NA	NA
37253KorrigansD2S3DeversoirduLac2.secteur35601794529616	28/12/2001	Korrigans	194.8	7	1	NA	NA	NA	NA	NA	NA	NA
37253KorrigansD3S1DeversoirduLac3.secteur15613764528662	28/12/2001	Korrigans	411.7	14	7	NA	NA	NA	NA	NA	NA	NA
37253KorrigansD3S2DeversoirduLac3.secteur25612334528805	28/12/2001	Korrigans	381	27	6	NA	NA	NA	NA	NA	NA	NA
37253KorrigansD3S3DeversoirduLac3.secteur35611014528793	28/12/2001	Korrigans	337	2	1	0	NA	NA	NA	NA	NA	NA
37254KorrigansD4S3DeversoirduLac4.secteur35630084528297	29/12/2001	Korrigans	580	24	12	NA	NA	NA	NA	NA	NA	NA
37254KorrigansD4S4DeversoirduLac4.secteur4.100menamontdelaconfluenceavecpetitruisseaurivedroite5628004528316	29/12/2001	Korrigans	164.5	14	7	NA	NA	NA	NA	NA	NA	NA
37254KorrigansD4S5DeversoirduLac4.secteur55625814528462	29/12/2001	Korrigans	270	22	5	NA	NA	NA	NA	NA	NA	NA
37254KorrigansD4S6DeversoirduLac4.secteur6.hautdudeversoir.sortieduLac45624454528580	29/12/2001	Korrigans	442	7	4	NA	NA	NA	NA	NA	NA	NA
37255KorrigansD4S1'DeversoirduLac4.secteur1'5635414527956	30/12/2001	Korrigans	580	10	6	NA	NA	NA	NA	NA	NA	NA
37255KorrigansD4S2(2001)DeversoirduLac4.secteur25633644528170	30/12/2001	Korrigans	NA	17	8	NA	NA	NA	NA	NA	NA	NA
37260Borgne1Borgneaval5850494533600	04/01/2002	Borgne	NA	24	8	NA	NA	NA	NA	NA	NA	NA
37260Borgne2Borgne.station25851344533874	04/01/2002	Borgne	NA	19	4	NA	NA	NA	NA	NA	NA	NA
37260BorgneNABorgne.sondageavaldelaStation1depuisl'embouchure5850514533574	04/01/2002	Borgne	NA	NA	NA	NA	NA	NA	NA	NA	NA	30
37260ChateauNAAval?5964024532499	04/01/2002	Chateau	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
